node1,node2
431849,3609850
431849,2161681
431849,2932657
431849,772083
431849,2574794
431849,1993208
431849,3377736
431849,1756030
431849,3833566
431849,3798811
431849,2599891
431849,2308498
431849,2916560
431849,1445581
431849,703049
431849,2646380
431849,3450897
431849,3107911
2637324,2681286
2637324,3131114
2637324,2853657
2637324,3294178
2637324,760485
2637324,2202692
2637324,555394
2637324,416378
2637324,2354775
2637324,1044894
2637324,1100867
2637324,2410089
2637324,3383486
2637324,3930533
2637324,3684303
2637324,1286975
2637324,2134915
2637324,968604
2637324,2318666
2637324,146207
2637324,3397609
2637324,529896
2637324,920332
2637324,565884
2637324,4099624
2637324,465839
2637324,1033512
2637324,797553
2637324,404040
2637324,1816897
2637324,2197902
2637324,807014
2637324,3850607
2637324,486579
2637324,414992
2637324,445210
2637324,1000551
2637324,3184737
2637324,1418199
2637324,1003621
2637324,1561419
2637324,667473
2637324,992140
2637324,1977514
2637324,3253061
2637324,2189280
2637324,818307
2637324,983170
2637324,481555
2637324,2563111
2637324,1711324
2637324,3644607
2637324,2275138
2637324,3956127
2637324,3202064
2637324,3140722
2637324,1443970
2637324,411345
2637324,1641213
2637324,2538744
2637324,79100
2637324,1014673
2637324,3111551
4132916,859441
4132916,1651333
4132916,2829430
4132916,2455582
4132916,2332397
4132916,1791688
4132916,1629087
4132916,3296786
4132916,3164615
4132916,2206677
4132916,667577
4132916,819160
4132916,2900949
4132916,1248453
4132916,1476083
4132916,3572421
4132916,3570271
4132916,431849
4132916,2828000
4132916,3039518
4132916,1181187
4132916,1304454
4132916,1372527
4132916,4033752
4132916,3460119
4132916,2768974
4132916,2377661
4132916,3062929
4132916,3056130
4132916,3213246
4132916,3852958
4132916,3154316
4132916,2169669
4132916,4039701
4132916,2107492
4132916,3756727
4132916,3905599
4132916,3481055
4132916,3649542
4132916,2351418
4132916,4218679
4132916,4005643
4132916,1920782
4132916,498078
4132916,1487948
4132916,2298404
4132916,3609850
4132916,2161681
4132916,2932657
4132916,772083
4132916,2574794
4132916,1993208
4132916,3377736
4132916,1756030
4132916,3833566
4132916,3798811
4132916,2599891
4132916,2308498
4132916,2916560
4132916,1445581
4132916,703049
4132916,2646380
4132916,3450897
4132916,3107911
2828000,859441
2828000,1651333
2828000,2829430
2828000,2455582
2828000,2332397
2828000,1791688
2828000,1629087
2828000,3296786
2828000,3164615
2828000,2206677
2828000,667577
2828000,819160
2828000,2900949
2828000,1248453
2828000,1476083
2828000,3572421
2828000,3570271
2828000,431849
2828000,4132916
2828000,3039518
2828000,1181187
2828000,1304454
2828000,1372527
2828000,4033752
2828000,3460119
2828000,2768974
2828000,2377661
2828000,3062929
2828000,3056130
2828000,3213246
2828000,3852958
2828000,3154316
2828000,2169669
2828000,4039701
2828000,2107492
2828000,3756727
