node,Louvain,size
2928842,337752116,5
2853273,339752230,5
3383486,389051988,3
3383486,389051988,3
3270174,343976620,4
3357052,392211943,9
3673963,354484442,7
3616235,392217413,5
3601057,309413644,4
3592300,337725703,2
3552492,362824543,4
2749357,364986981,5
3525616,294659122,7
3824008,333516304,9
3686567,339857642,3
3535762,333530700,7
3245265,309454733,9
4076633,337749465,10
4074176,354445916,7
4044017,337740994,2
292568,339786337,5
243035,354446121,7
3971051,308370610,5
205621,308288021,9
463799,332486996,6
709907,401666590,8
803165,401686965,23
803165,401686965,23
628096,339801798,13
1098062,401714767,6
541720,391230788,7
541568,332507950,6
621652,332496829,5
1165893,392223448,5
1199174,347166625,11
98603,337729327,5
1467937,353405343,5
1451117,303066269,3
1445776,343998815,4
1478677,344003663,13
969697,343933925,7
1961213,353413536,6
1635674,294771632,5
1604204,353470434,7
2384120,339770231,3
2633632,339764492,6
2597131,309441868,5
2801134,350354095,9
2761142,352368889,5
2037498,362862733,7
3088032,309426005,1
3088032,309426005,1
3083853,339828698,3
3020373,335660623,5
2466995,364912164,6
2447775,362873857,4
3496587,309453243,3
3468876,359771004,2
2941670,384830453,7
2510262,332481380,7
3190605,337734051,5
3131830,303084423,7
3359545,340848565,5
3353959,392234790,8
3314429,294741791,6
3566420,348232582,6
4210156,354491986,5
4198197,345100848,1
4198197,345100848,1
4014245,327180179,5
3867175,362808022,10
301539,346098123,2
15570,363959137,6
278427,343965418,7
470247,345105463,6
407547,391185361,7
372927,332451945,5
516423,343946209,9
502059,359707615,2
1078996,335618633,3
1030540,401678008,8
1597893,356577311,4
1988074,392242049,4
1988074,392242049,4
1980373,401636590,5
1419413,354548641,8
1481306,335611103,4
1720770,347190274,4
1714065,347127146,1
1705484,365034244,3
1777146,327272364,4
2801143,353467233,4
2755019,347137484,6
2126391,339868512,8
2731606,308331942,7
2684838,303153058,9
2537255,339765611,1
2534489,343988092,3
2509788,401606080,1
2415171,350245212,5
2397848,347125900,5
2300266,401630175,2
2824573,348231645,3
2961983,364936472,3
3941945,333550308,3
3898746,350325759,5
3665366,391135391,11
3610598,348209963,4
3609078,359769925,5
3560521,335599765,5
3086661,337741798,3
3481234,327252725,7
3410602,348166945,5
3322107,332430193,6
122305,339785148,6
82240,308368217,4
3778629,346110176,6
3759098,348162341,2
3800683,364928835,2
3722861,337744124,9
3807327,348240095,5
3702999,348235291,4
3696705,389131781,6
36845,392256408,1
29017,333482538,3
4111020,401701792,7
4140462,339828288,7
4079793,332526643,5
4040758,337743413,6
908204,392188430,3
853437,338784979,5
843342,340893339,4
820089,294700251,1
420264,353492337,11
400410,353440180,9
402416,391124991,4
354419,332412098,5
287131,352343050,3
250959,340812167,2
608988,344036295,5
537187,348172253,2
1193051,363936043,6
1189408,350261183,9
1115392,359787300,4
1671021,335643795,5
1505199,308338132,4
1414718,346047558,1
1627941,350282960,6
1567646,338740962,6
990725,339771019,7
2797148,352449032,9
2758237,327238628,5
2105275,309386835,3
2097263,384861251,13
3526883,337749109,3
3934214,346143344,9
3855137,309339032,4
3923860,389076911,7
